381,Bread - Sour Sticks With Onion,4,7,20x 100 grams,24.82,712,9,10,0
382,Quail - Jumbo,1608,7,20x 100 grams,15.29,690,76,26,0
383,Beef Tenderloin Aaa,735,8,500 grams,21.9,353,22,49,0
384,Tomatillo,1362,1,500 grams,16.01,583,69,25,0
385,Soup - Chicken And Wild Rice,1616,7,20x 100 grams,28.65,117,60,40,0
386,Bagel - Plain,1436,6,2 pack,27.64,29,36,60,0
387,Bandage - Flexible Neon,808,1,30 packs,16.15,5,70,93,0
388,External Supplier,943,1,16 kg pkg,22.88,152,21,19,0
389,Chicken - Whole Roasting,1542,8,12 pieces,42.1,660,99,87,0
390,Beef - Diced,968,2,16 kg pkg,7.5,890,22,17,0
391,Chinese Foods - Cantonese,896,2,12 box,40.24,738,4,79,0
392,Lemon Pepper,1174,3,2 pack,44.66,661,23,72,0
393,Peppercorns - Green,897,1,2kg packs,47.42,125,56,25,0
394,Limes,596,6,packs,32.54,769,7,55,0
395,Isomalt,1332,8,packs,22.91,519,15,8,0
396,Flower - Dish Garden,706,1,20x 100 grams,49.7,935,64,54,0
397,Salami - Genova,88,7,2 pack,7.28,102,73,11,0
398,Soup - Base Broth Beef,1053,7,2 pack,30.92,655,6,14,0
399,Lemonade - Pineapple Passion,1222,7,16 kg pkg,45.25,256,59,15,0
400,Muffin - Mix - Bran And Maple 15l,263,7,12 pieces,31.66,474,1,12,0
401,Ham - Cooked,1426,3,12 box,13.97,812,39,26,0
402,Carbonated Water - Peach,1899,2,100 grams,38.41,329,89,82,0
403,Cookie - Dough Variety,1572,3,1 box,19.17,86,20,38,0
404,"Split Peas - Yellow, Dry",1713,4,16 kg pkg,8.78,502,86,86,0
405,Chicken - Wieners,1672,7,12 box,41.55,723,97,44,0
406,"Pepper - Chipotle, Canned",280,5,500 grams,5.64,476,43,75,0
407,Muffin - Mix - Bran And Maple 15l,1523,4,2kg packs,31.97,120,55,30,0
408,Mix - Cocktail Ice Cream,1715,6,12 pieces,12.39,577,34,17,0
409,Grapefruit - White,16,8,1kg pack,40.3,307,95,43,0
410,Wine - Sicilia Igt Nero Avola,1910,5,500 grams,11.15,178,34,52,0
411,Sauce - Soy Low Sodium - 3.87l,12,6,30 packs,30.3,656,10,41,0
412,Tea - Vanilla Chai,475,3,100 grams,5.15,929,6,93,0
413,Stainless Steel Cleaner Vision,1152,4,12 pieces,25.58,220,21,4,0
414,Sandwich Wrap,437,1,1kg pack,31.73,616,40,33,0
415,"Mushroom - Trumpet, Dry",259,8,16 kg pkg,19.5,719,32,2,0
416,Hot Choc Vending,671,7,1 box,19.84,140,36,84,0
417,"Pepper - Black, Ground",720,2,500 grams,22.55,414,24,21,0
418,Wine - George Duboeuf Rose,662,8,1kg pack,23.51,187,9,37,0
419,"Jam - Strawberry, 20 Ml Jar",1620,8,2 pack,32.77,701,62,68,0
420,Grapefruit - White,1284,5,20x 100 grams,37.6,375,68,76,0
421,Pur Value,998,3,Dozen,23.68,657,41,77,0
422,Versatainer Nc - 8288,254,1,Dozen,5.87,676,56,19,0
423,Filo Dough,931,5,100 packs,11.44,574,81,4,0
424,Green Tea Refresher,1995,3,20x 100 grams,29.66,770,97,32,0
425,"Beans - Navy, Dry",382,4,12 pieces,10.25,717,80,36,0
426,"Bread - Roll, Calabrese",866,4,30 packs,9.45,4,51,11,0
427,Chevere Logs,576,7,100 grams,35.5,481,17,20,0
428,Food Colouring - Green,417,1,Dozen,28.4,966,24,30,0
429,Yeast Dry - Fleischman,388,2,2 pack,42.54,482,83,33,0
430,Sole - Fillet,1447,6,1 box,32.57,949,99,43,0
431,Pastrami,1745,5,100 grams,26.18,720,93,2,0
432,Sprouts - Onion,817,7,500 grams,9.55,273,32,54,0
433,"Potatoes - Instant, Mashed",1417,7,1 box,43.36,161,74,10,0
434,"Nut - Almond, Blanched, Whole",50,8,1kg pack,23.15,462,2,36,0
435,Water - Spring 1.5lit,1439,2,packs,7.79,127,71,71,1
436,Muffin Mix - Banana Nut,1738,2,2kg packs,22.64,981,89,32,0
437,Oyster - In Shell,1497,2,packs,9.64,429,14,24,0
438,Pickles - Gherkins,133,5,12 box,24.49,404,17,23,0
439,Bread - 10 Grain,1012,3,1kg pack,14.3,830,84,95,0
440,Versatainer Nc - 8288,810,7,300 grams,38.41,888,81,62,0
441,V8 - Vegetable Cocktail,570,1,30 packs,31.67,202,25,82,0
442,"Pepsi - Diet, 355 Ml",1835,3,100 grams,41.92,751,20,74,0
443,Lobster - Tail 6 Oz,972,7,16 kg pkg,38.51,433,22,1,0
444,Muffin Batt - Choc Chk,14,5,100 grams,10.3,488,79,48,0
445,Flour - Bread,1918,3,packs,47.46,481,1,23,0
446,"Pail - 4l White, With Handle",660,7,Dozen,28.23,650,84,31,0
447,Shark - Loin,1254,5,1kg pack,20.16,531,7,17,0
448,Table Cloth 120 Round White,545,7,100 grams,29.07,57,68,74,0
449,"Bread - Pumpernickle, Rounds",1671,5,1 box,24.03,425,32,19,0
450,Strawberries,834,3,100 packs,15.38,268,67,71,0
451,"Lamb - Leg, Diced",478,2,100 grams,16.64,983,19,35,0
452,Ice Cream - Turtles Stick Bar,778,6,100 grams,9.24,255,35,58,0
453,Rappini - Andy Boy,359,2,2kg packs,42.12,27,57,81,0
454,"Syrup - Monin, Swiss Choclate",1952,6,12 box,41.84,183,93,60,0
455,Tart - Lemon,1577,1,500 grams,31.69,393,71,19,0
456,Wine - Sauvignon Blanc,673,3,packs,23.71,549,39,27,0
457,Cheese - Augre Des Champs,1384,5,500 grams,33.13,234,87,31,0
458,"Turkey - Breast, Bone - In",1009,6,300 grams,27.64,803,9,41,0
459,Beans - Wax,1961,4,2 pack,49.09,218,96,2,0
460,Cheese - Mascarpone,1337,8,12 box,47.78,950,63,51,0
461,Wine - Dubouef Macon - Villages,185,2,1 box,16.51,397,1,66,0
462,Wine - Shiraz South Eastern,1828,7,Dozen,20.53,487,7,74,0
463,"Coconut - Creamed, Pure",542,5,500 grams,16.68,257,12,98,0
464,Kellogs Cereal In A Cup,343,4,12 pieces,48.47,570,57,97,0
465,Lamb - Loin Chops,1436,2,2 pack,11.88,902,47,53,0
466,Flax Seed,1062,3,12 box,41.42,112,89,10,0
467,"Sparkling Wine - Rose, Freixenet",684,7,1kg pack,28.02,378,51,50,0
468,Smoked Paprika,449,7,30 packs,6.26,404,89,82,0
469,Pork - Belly Fresh,1472,8,12 pieces,11.84,297,30,71,0
470,Butter Ripple - Phillips,584,7,20x 100 grams,6.97,35,36,13,0
471,"Pasta - Cappellini, Dry",72,2,30 packs,23.42,948,20,70,0
472,Coffee Beans - Chocolate,627,1,12 pieces,15.06,410,13,75,0
473,"Corn - Cream, Canned",1140,4,500 grams,48.43,225,91,28,0
474,Versatainer Nc - 8288,246,6,100 grams,27.17,369,100,62,0
475,"Beans - Black Bean, Preserved",1994,7,16 kg pkg,13.58,229,6,42,0
476,Salt - Celery,1341,2,2kg packs,21.91,88,7,64,0
477,"Wine - Red, Cabernet Sauvignon",1196,1,Dozen,8.4,205,71,93,0
478,"Juice - Pineapple, 341 Ml",1007,4,20x 100 grams,34.42,353,47,75,0
479,Turkey - Oven Roast Breast,846,1,2 pack,30.08,375,21,51,0
480,Tuna - Loin,918,3,12 pieces,17.36,69,68,38,0
481,Swiss Chard - Red,909,3,30 packs,8.36,183,6,29,0
482,Sauce - Plum,856,5,20x 100 grams,45.46,169,84,35,0
483,Silicone Paper 16.5x24,298,7,2 pack,6.99,10,12,92,0
484,"Nut - Almond, Blanched, Ground",1391,1,100 grams,48.54,22,43,82,0
485,"Bread - Multigrain, Loaf",81,4,30 packs,41.89,718,4,42,0
486,"Crab - Claws, 26 - 30",159,1,100 grams,46.11,389,80,19,0
487,"Bread - Roll, Canadian Dinner",1737,3,1 box,31.78,458,23,41,0
488,Grapes - Black,837,2,packs,39.12,220,75,7,0
489,Wine - Shiraz Wolf Blass Premium,483,5,100 grams,5.34,104,24,1,0
490,Fond - Neutral,153,2,2kg packs,43.58,677,94,43,0
491,"Noodles - Cellophane, Thin",1644,3,30 packs,31.45,28,47,51,0
492,Oil - Grapeseed Oil,678,2,20x 100 grams,15.06,392,47,76,0
493,Pork - Inside,1945,1,500 grams,21.12,769,44,48,0
494,Sage - Fresh,1249,6,100 grams,47.98,591,22,8,0
495,Bread - Kimel Stick Poly,593,4,16 kg pkg,19.99,633,96,14,1
496,Sugar - Brown,1624,7,1kg pack,14.83,530,5,12,0
497,Chicken - Base,1119,6,1 box,24.05,263,44,25,0
498,Honey - Lavender,1415,7,12 box,6.54,301,99,88,0
499,"Gin - Gilbeys London, Dry",739,2,2 pack,47.65,806,90,12,0
500,"Oil - Truffle, White",1536,7,100 grams,16.37,195,36,74,0
501,"Rum - Light, Captain Morgan",522,1,500 grams,34.61,896,60,10,0
502,Corn Shoots,635,4,100 grams,29.81,673,5,60,0
503,Flower - Commercial Spider,612,7,20x 100 grams,22.96,699,85,100,0
504,Bread - Petit Baguette,61,4,300 grams,28.95,529,19,7,0
505,Maintenance Removal Charge,1090,8,1 box,31.37,993,72,16,0
506,Flour Pastry Super Fine,89,3,Dozen,26.72,910,53,92,0
507,Wine - Barbera Alba Doc 2001,1078,2,500 grams,28.72,895,45,11,0
508,Soup - Campbells,1283,8,500 grams,23.02,451,91,75,0
509,Scallops - 20/30,497,5,2kg packs,40.34,846,72,83,0
510,Mustard - Pommery,913,1,2 pack,15.99,691,52,76,0
511,Tea - Lemon Scented,740,2,30 packs,23.84,600,23,17,0
512,"Coke - Classic, 355 Ml",220,8,1 box,20.7,305,18,1,0
513,Sea Bass - Whole,866,7,12 box,49.62,300,19,17,0
514,Tea - Herbal Sweet Dreams,1405,5,packs,30.26,655,65,19,0
515,Longos - Cheese Tortellini,656,2,12 pieces,41.63,976,60,88,0
516,Neckerchief Blck,1456,6,12 pieces,44.96,852,29,23,0
517,"Club Soda - Schweppes, 355 Ml",1355,2,300 grams,9.87,160,71,32,0
518,Cleaner - Lime Away,3,8,packs,14.34,610,50,75,0
519,Glucose,1769,3,2kg packs,30.37,892,29,46,0
520,Energy Drink - Franks Pineapple,1318,3,300 grams,49.75,125,36,74,0
521,Chocolate - Compound Coating,229,3,packs,21.77,535,57,20,0
522,Spice - Chili Powder Mexican,1922,5,100 packs,12.8,293,52,70,0
523,Cheese - Le Cheve Noir,134,5,100 grams,31.16,934,47,80,0
524,Curry Paste - Madras,473,8,12 pieces,27.64,195,73,31,0
525,Pastry - Cheese Baked Scones,1404,7,1kg pack,35.64,372,40,18,0
526,"Nut - Pine Nuts, Whole",1598,3,packs,32.29,933,88,49,0
527,Soup - Campbells Broccoli,600,1,500 grams,24.51,555,73,26,0
528,Wine - Balbach Riverside,1680,7,12 box,45.45,452,49,25,0
529,Fond - Chocolate,1605,2,2kg packs,19.93,804,81,92,0
530,Pork Salted Bellies,1585,1,500 grams,42.04,334,45,20,0
531,Cloves - Ground,766,8,packs,30.82,173,28,23,0
532,Lettuce - Radicchio,1791,6,2 pack,23.15,796,43,35,0
533,Wine - Chablis J Moreau Et Fils,1960,4,12 box,38.68,888,14,29,0
534,Foil - 4oz Custard Cup,165,8,2 pack,36.35,169,20,3,0
535,Sage - Fresh,1027,5,2 pack,40.16,692,56,12,0
536,Cookie Dough - Chunky,1405,1,20x 100 grams,16.44,494,97,58,0
537,Lettuce - Boston Bib - Organic,1593,1,1kg pack,45.36,187,14,83,0
538,Oysters - Smoked,558,7,1kg pack,38.74,543,84,21,0
539,Easy Off Oven Cleaner,613,8,Dozen,13.31,24,69,56,0
540,Quiche Assorted,1870,5,Dozen,12.88,253,85,69,0
541,Liners - Baking Cups,1407,3,packs,8.68,193,31,21,0
542,Energy Drink Bawls,864,4,Dozen,34.42,924,82,43,0
543,Quail Eggs - Canned,1138,6,20x 100 grams,13.69,605,91,27,0
544,Bread Bowl Plain,1451,8,1kg pack,41.94,370,71,30,0
545,"Wine - White, Riesling, Henry Of",521,5,100 grams,43.17,766,75,78,0
546,"Pineapple - Canned, Rings",885,7,packs,21.48,826,56,15,0
547,Flour - So Mix Cake White,559,8,30 packs,5.55,436,55,79,0
548,Bagel - Sesame Seed Presliced,87,2,20x 100 grams,6.08,89,38,99,0
549,Liqueur - Melon,558,3,100 packs,36.2,725,91,78,0
550,Juice - Orangina,220,1,100 packs,49.1,933,81,25,0
551,Flower - Commercial Spider,214,4,1 box,9.87,214,1,50,0
552,"Vermacelli - Sprinkles, Assorted",1358,7,1kg pack,23.39,54,63,50,0
553,Oven Mitts - 15 Inch,721,1,30 packs,16.98,267,66,78,0
554,Persimmons,918,7,100 packs,14.41,118,42,50,0
555,Calypso - Lemonade,643,6,1kg pack,29.7,184,88,43,0
556,Container - Hngd Cll Blk 7x7x3,1514,3,12 box,26.39,145,1,22,0
557,Jolt Cola,615,4,packs,26.61,474,17,93,0
558,"Extract - Vanilla,artificial",1597,7,30 packs,27.66,47,31,76,0
559,Shrimp - 31/40,1024,4,1kg pack,31.95,109,49,15,0
560,Wine - Pinot Noir Stoneleigh,1502,1,2 pack,39.6,143,85,32,0
561,Table Cloth 62x114 Colour,238,5,2kg packs,48.95,242,27,28,0
562,Beer - Heinekin,781,1,1kg pack,30.68,808,36,54,0
563,Shrimp - 150 - 250,1573,1,Dozen,45.14,470,70,11,0
564,Plums - Red,1770,1,20x 100 grams,39.59,308,60,3,0
565,Cheese - La Sauvagine,1544,8,20x 100 grams,41.02,159,66,46,0
566,"Basil - Primerba, Paste",1303,5,100 packs,14.28,838,58,7,0
567,Lettuce - Red Leaf,590,1,2kg packs,24.22,500,65,25,0
568,Chocolate Bar - Oh Henry,1822,7,2kg packs,17.33,470,53,61,0
569,Yogurt - Assorted Pack,1677,6,20x 100 grams,37.46,81,94,40,0
570,Chocolate Bar - Smarties,1615,2,20x 100 grams,40.01,162,40,55,0
571,Dip - Tapenade,941,1,500 grams,22.5,271,27,46,0
572,Wine - Tio Pepe Sherry Fino,1509,3,12 pieces,11.03,520,64,59,0
573,"Bar Mix - Pina Colada, 355 Ml",1491,5,12 pieces,14.97,527,53,72,0
574,Wine - Shiraz South Eastern,1095,2,16 kg pkg,9.47,664,52,22,0
575,Sunflower Seed Raw,1812,6,100 packs,27.9,877,84,6,0
576,Squash - Butternut,1959,3,12 pieces,32.54,167,80,95,0
577,Sprite - 355 Ml,1337,8,20x 100 grams,43.57,838,12,76,0
578,"C - Plus, Orange",471,2,100 grams,14.01,879,2,13,0
579,Icecream - Dstk Cml And Fdg,1057,3,2kg packs,6.3,674,82,80,0
580,Lighter - Bbq,1645,6,2kg packs,34.21,994,58,10,0
581,Foam Tray S2,958,5,2 pack,47.76,245,3,20,0
582,"Juice - Pineapple, 48 Oz",1659,3,2 pack,43.33,736,34,47,0
583,"Syrup - Golden, Lyles",1855,4,300 grams,9.26,56,62,79,0
584,"Yogurt - Cherry, 175 Gr",560,3,2 pack,43.1,204,66,28,0
585,"Shrimp, Dried, Small / Lb",364,6,12 box,29.83,606,62,4,0
586,Tamarillo,24,2,12 pieces,47.64,611,34,12,0
587,Cabbage - Green,1738,5,1kg pack,37.45,862,70,81,0
588,"Tendrils - Baby Pea, Organic",735,8,12 box,46.94,885,19,79,0
589,Garlic,1549,4,500 grams,15.11,758,16,72,0
590,"Lemonade - Mandarin, 591 Ml",1914,4,packs,26.49,31,13,76,0
591,Bread - Sour Batard,535,1,1 box,37.8,407,5,12,0
592,"Veal - Leg, Provimi - 50 Lb Max",195,4,16 kg pkg,36.51,466,53,97,0
593,Bar - Sweet And Salty Chocolate,369,8,16 kg pkg,45.11,793,66,74,0
594,Soho Lychee Liqueur,1635,1,12 pieces,35.63,196,71,69,0
595,"Pepsi - Diet, 355 Ml",623,2,1 box,32.1,346,67,46,0
596,Food Colouring - Pink,1077,3,Dozen,14.1,526,93,46,0
597,Seaweed Green Sheets,1092,2,16 kg pkg,22.25,805,45,10,0
598,"Nut - Hazelnut, Whole",827,4,100 grams,39.38,669,30,83,0
599,Mushroom - King Eryingii,1789,8,500 grams,44.02,379,41,43,0
600,Pepperoni Slices,200,5,1 box,35.15,634,69,14,0
601,Lemon Pepper,1886,6,20x 100 grams,29.92,547,75,97,0
602,Gherkin,1488,4,20x 100 grams,7.11,788,39,24,0
603,"Wine - Red, Marechal Foch",1962,3,1kg pack,22.09,710,31,3,0
604,Kellogs Cereal In A Cup,119,5,1 box,11.4,14,6,56,0
605,Lettuce - Iceberg,920,5,20x 100 grams,12.49,94,58,90,0
606,"Flour - Buckwheat, Dark",78,8,2 pack,25.62,354,78,93,0
607,Cheese - Le Cheve Noir,1369,1,500 grams,46.58,446,6,58,0
608,"Seedlings - Mix, Organic",513,3,12 box,36.21,737,82,65,0
609,Wine - Prosecco Valdobiaddene,1125,6,100 grams,9.09,191,98,68,0
610,Tomato Paste,1192,3,12 pieces,42.75,365,86,38,0
611,Gherkin - Sour,631,8,packs,45.68,402,12,18,0
612,"Tomatoes - Cherry, Yellow",1832,3,1 box,31.42,512,9,75,0
613,Sauce - Hp,926,6,500 grams,18.91,488,87,39,0
614,Lettuce - Spring Mix,1527,7,300 grams,21.8,643,36,100,0
615,Bandage - Flexible Neon,452,6,1 box,32.19,321,10,13,0
616,"Rum - Dark, Bacardi, Black",691,8,1kg pack,18.77,591,31,78,0
617,Pail With Metal Handle 16l White,126,7,30 packs,29.54,19,17,24,0
618,"Coconut - Creamed, Pure",922,5,100 packs,24.13,107,57,34,0
619,Wine - Duboeuf Beaujolais,1816,2,1kg pack,26.68,8,67,54,0
620,Carbonated Water - Blackcherry,44,8,1kg pack,10.63,643,58,38,0
621,Jolt Cola - Electric Blue,1464,2,300 grams,30.28,578,44,2,0
622,"Pasta - Canelloni, Single Serve",1534,3,Dozen,34.61,30,37,94,0
623,Cod - Black Whole Fillet,1144,5,16 kg pkg,40.29,705,24,5,0
624,Butter - Salted,58,8,12 pieces,6.12,182,56,85,0
625,"Shrimp - 16 - 20 Cooked, Peeled",526,4,30 packs,12.37,36,54,41,0
626,Bread - Raisin Walnut Pull,513,5,30 packs,23.1,42,23,17,0
627,Chef Hat 25cm,1695,8,2 pack,16.28,940,28,17,0
628,Beef - Shank,1339,7,500 grams,26.27,288,44,59,0
629,Sobe - Orange Carrot,1442,8,Dozen,19.38,120,94,26,0
630,Chicken - Wieners,800,8,300 grams,26.42,608,22,45,0
631,Sambuca - Opal Nera,959,8,1 box,47.66,782,34,64,0
632,Raspberries - Frozen,220,3,100 grams,32.55,184,4,67,0
633,"Nestea - Ice Tea, Diet",1482,1,1kg pack,48.13,650,33,76,0
634,Grenadillo,1920,6,Dozen,49.44,907,22,21,0
635,Bok Choy - Baby,1732,1,30 packs,45.07,284,92,3,0
636,Wine - Crozes Hermitage E.,1914,2,300 grams,8.77,375,12,46,0
637,Carbonated Water - Cherry,544,1,500 grams,35.9,39,66,94,0
638,Crab - Meat,1962,7,2 pack,34.36,417,72,9,0
639,Chivas Regal - 12 Year Old,784,7,1 box,33.04,416,26,3,0
640,Sprouts - Brussel,630,1,20x 100 grams,28.27,836,16,28,0
641,"Appetizer - Mini Egg Roll, Shrimp",1416,4,1kg pack,11.17,631,64,29,0
642,Bagelers - Cinn / Brown Sugar,982,6,16 kg pkg,35.11,273,50,85,0
643,Water - Spring 1.5lit,196,6,2kg packs,17.03,937,54,78,0
644,"Capon - Breast, Wing On",969,3,2kg packs,26.25,838,8,71,0
645,Potatoes - Parissienne,1418,2,100 grams,9.62,381,91,12,0
646,Guava,1828,7,12 pieces,14.43,81,92,12,1
647,Soup Campbells,1030,7,12 box,45.51,535,9,64,0
648,Dried Cranberries,1226,1,2 pack,30.0,913,36,13,0
649,"Beans - Black Bean, Canned",418,7,packs,23.43,595,58,3,0
650,"Pepper - Paprika, Hungarian",992,6,30 packs,28.1,208,22,57,0
651,Apples - Sliced / Wedge,1384,2,1 box,25.06,325,22,12,0
652,Pastry - Carrot Muffin - Mini,1723,7,12 box,10.85,151,7,88,0
653,Coffee Decaf Colombian,91,4,20x 100 grams,22.21,425,62,80,0
654,Oats Large Flake,775,3,2 pack,22.22,642,36,30,0
655,Celery,381,3,300 grams,10.15,641,70,24,0
656,Truffle Cups - Brown,517,2,1kg pack,42.12,925,66,99,0
657,Lettuce - Spring Mix,895,2,12 box,14.29,88,80,5,0
658,Shortbread - Cookie Crumbs,1003,1,300 grams,25.8,54,33,81,0
659,Appetizer - Chicken Satay,1179,7,Dozen,37.06,283,78,70,0
660,Cut Wakame - Hanawakaba,280,4,12 pieces,38.96,171,90,81,0
661,Icecream - Dstk Cml And Fdg,641,4,Dozen,40.17,329,34,74,0
662,Juice - Prune,449,7,16 kg pkg,17.79,970,100,65,0
663,Campari,1088,3,Dozen,21.59,859,73,54,0
664,Pork - Inside,1697,3,300 grams,42.68,143,6,14,0
665,Appetizer - Asian Shrimp Roll,598,6,16 kg pkg,43.81,970,15,28,0
666,Wine - Port Late Bottled Vintage,1173,5,12 pieces,23.56,861,95,84,0
667,Pickle - Dill,1255,7,12 box,14.04,276,6,83,0
668,Cheese - St. Paulin,710,2,16 kg pkg,15.04,474,96,84,0
669,Pork - European Side Bacon,672,2,1kg pack,25.52,556,33,73,0
670,Wine - Jaboulet Cotes Du Rhone,619,1,12 box,17.59,2,98,66,0
671,Cinnamon Rolls,1742,8,2kg packs,37.13,90,32,71,0
672,Basil - Seedlings Cookstown,1177,6,2 pack,12.61,124,39,43,0
673,Beer - Blue Light,1750,2,100 grams,49.5,784,65,76,0
674,Capicola - Hot,245,2,20x 100 grams,16.16,656,59,25,0
675,Ice Cream Bar - Hageen Daz To,1684,5,500 grams,47.64,721,52,33,0
676,Squash - Pepper,373,3,500 grams,26.64,269,93,78,0
677,Ginger - Crystalized,1754,2,16 kg pkg,21.66,377,68,56,0
678,Smoked Tongue,1159,3,packs,28.41,69,70,75,0
679,"Lentils - Red, Dry",1639,8,12 pieces,40.91,122,15,69,0
680,"Pork - Bacon,back Peameal",884,5,300 grams,39.25,355,46,39,0
681,"Doilies - 7, Paper",1364,7,100 packs,27.6,981,27,67,0
682,Flour - Whole Wheat,513,4,16 kg pkg,18.91,190,55,84,0
683,Towel Multifold,1051,5,100 grams,49.46,932,90,21,0
684,"Jam - Blackberry, 20 Ml Jar",232,7,100 packs,23.3,131,66,94,0
685,Cheese - Brie Roitelet,237,3,20x 100 grams,24.04,213,27,23,0
686,Cake - Sheet Strawberry,1081,2,500 grams,12.44,516,82,98,0
687,Irish Cream - Baileys,797,8,500 grams,12.27,64,40,59,0
688,Sage - Ground,1017,6,1kg pack,45.94,651,96,89,0
689,Pastry - Butterscotch Baked,1423,6,300 grams,30.15,404,24,2,1
690,Buffalo - Striploin,1326,4,16 kg pkg,30.91,780,79,90,0
691,Rice - Long Grain,243,4,100 grams,34.17,469,99,70,0
692,"Arctic Char - Fresh, Whole",1465,8,Dozen,33.01,994,12,60,0
693,Red Cod Fillets - 225g,1105,2,1kg pack,32.74,140,83,45,0
694,"Vermacelli - Sprinkles, Assorted",49,5,2 pack,12.67,946,99,100,0
695,"Bread - Sticks, Thin, Plain",1086,5,500 grams,38.74,52,88,86,0
696,Rice Wine - Aji Mirin,999,6,300 grams,47.0,290,59,18,0
697,"Shrimp - 16/20, Peeled Deviened",1406,5,12 pieces,17.12,789,98,79,0
698,Avocado,626,2,300 grams,23.62,825,61,32,0
699,Eel - Smoked,769,5,12 pieces,36.16,20,9,66,0
700,Truffle Shells - White Chocolate,1266,7,100 packs,45.72,838,29,50,0
701,"Liners - Banana, Paper",695,6,20x 100 grams,44.23,835,84,59,0
702,French Pastries,836,5,2kg packs,39.97,114,47,71,0
703,"Sparkling Wine - Rose, Freixenet",584,1,packs,33.59,419,66,9,1
704,Scallops - Live In Shell,113,8,20x 100 grams,46.48,885,39,5,0
705,Pork - Bacon Cooked Slcd,297,1,16 kg pkg,49.78,757,27,46,0
706,Jameson Irish Whiskey,1577,5,Dozen,33.79,22,90,14,0
707,Ham - Proscuitto,222,4,12 box,35.62,843,52,55,0
708,Pasta - Fusili Tri - Coloured,1181,5,2 pack,9.74,805,16,75,0
709,Wine - White Cab Sauv.on,980,6,2kg packs,32.31,512,35,7,0
710,Cheese - Cheddar With Claret,1221,4,12 pieces,16.69,988,45,8,0
711,Chinese Foods - Chicken,902,3,30 packs,33.71,401,98,79,0
712,True - Vue Containers,1649,6,packs,19.52,763,1,69,0
713,Juice - Cranberry 284ml,1630,2,1 box,23.21,818,36,84,0
714,Tray - 12in Rnd Blk,1478,4,300 grams,36.08,324,8,41,0
715,Soup Campbells Turkey Veg.,664,2,2 pack,41.85,794,42,77,0
716,Milk - Buttermilk,1307,3,100 grams,25.53,382,23,24,0
717,"Mushroom - Shitake, Fresh",620,4,12 box,12.51,331,70,97,0
718,Gatorade - Fruit Punch,1835,6,20x 100 grams,23.95,699,77,11,0
719,Huck Towels White,436,1,2kg packs,42.71,109,8,3,0
720,Soho Lychee Liqueur,373,8,12 box,19.28,583,89,64,0
721,Scallops 60/80 Iqf,172,3,Dozen,41.35,962,58,69,0
722,Russian Prince,365,7,100 packs,19.84,19,27,13,0
723,Sambuca - Opal Nera,1289,6,2 pack,12.18,871,80,94,0
724,Bread Base - Gold Formel,1640,2,20x 100 grams,47.87,191,46,50,0
725,"Nut - Chestnuts, Whole",697,1,30 packs,10.89,774,6,50,0
726,Gatorade - Cool Blue Raspberry,1267,8,12 box,40.18,623,33,2,0
727,"Beef - Chuck, Boneless",1695,3,16 kg pkg,31.62,996,33,67,0
728,Capers - Pickled,1621,4,Dozen,18.33,232,59,94,0
729,Wine - Casillero Deldiablo,341,1,16 kg pkg,31.07,776,48,21,0
730,Marjoram - Fresh,1102,5,300 grams,37.48,860,56,58,0
731,"Turkey - Breast, Boneless Sk On",429,4,packs,28.33,177,16,82,0
732,Appetizer - Tarragon Chicken,426,2,16 kg pkg,32.75,509,35,94,0
733,Pie Filling - Apple,1898,3,100 grams,15.8,911,30,24,0
734,Table Cloth 62x114 Colour,1160,1,16 kg pkg,12.04,994,48,85,0
735,"Pork - Sausage, Medium",114,7,100 grams,48.75,471,56,53,0
736,Bread - Onion Focaccia,71,5,Dozen,36.22,16,33,73,0
737,Pork Loin Bine - In Frenched,706,2,20x 100 grams,24.51,54,72,59,0
738,Monkfish Fresh - Skin Off,1923,1,2kg packs,25.9,605,20,85,0
739,Pie Box - Cello Window 2.5,1305,4,2 pack,21.05,665,5,27,0
740,Mangostein,1495,2,100 grams,33.98,638,10,8,0
741,Wine - Semi Dry Riesling Vineland,1858,8,300 grams,14.47,664,88,70,0
742,Banana - Green,93,8,500 grams,30.27,784,27,56,0
743,Tomato - Green,282,6,packs,40.39,231,56,7,0
744,"Olives - Black, Pitted",351,4,1kg pack,34.0,331,79,12,0
745,Quail - Jumbo Boneless,1360,2,packs,41.78,305,65,5,0
746,Wine - Puligny Montrachet A.,412,1,20x 100 grams,5.39,858,47,22,0
747,Beer - Moosehead,1013,8,2kg packs,45.84,615,52,83,0
748,Oil - Pumpkinseed,1241,3,100 grams,35.1,408,40,27,0
749,"Bread - Bagels, Plain",1893,8,16 kg pkg,17.12,314,2,95,0
750,The Pop Shoppe - Root Beer,893,1,100 packs,5.22,7,41,8,0
751,Lettuce - Baby Salad Greens,175,1,2kg packs,48.34,95,4,2,0
752,"Wine - White, Ej Gallo",343,1,12 box,46.24,701,32,4,0
753,Baking Soda,1817,5,100 grams,32.98,75,17,44,0
754,Shark - Loin,1976,2,20x 100 grams,15.37,233,2,89,0
755,Soup Campbells Mexicali Tortilla,966,7,500 grams,48.9,886,65,50,0
756,Ecolab Silver Fusion,1468,3,1kg pack,18.81,642,87,15,0
757,Wine - Taylors Reserve,951,3,packs,35.89,551,27,28,0
